"site_name","spp","phen_stage","site_spp_phen","spp_phen","plot_id","year","year_fac","doy","prior_visit","snowmelt","phase_temp","phase_temp_unmodified","site_phase_temp","site_phase_temp_unmodified","spring_temp","apr_temp","may_temp","jun_temp","onset_ice_melt","spring_extent","phase_extent","phase_extent_unmodified"
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.6",1997,"1997",173,172,155,2.4,4.4,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.1",1997,"1997",177,176,150,2.4,4.4,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.10",1997,"1997",177,176,157,2.4,4.4,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.3",1997,"1997",177,176,154,2.4,4.4,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.4",1997,"1997",177,176,153,2.4,4.4,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.4",1997,"1997",177,176,153,2.4,4.4,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.5",1997,"1997",177,176,156,2.4,4.4,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.6",1997,"1997",177,176,155,2.4,4.4,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.10",1997,"1997",181,178,157,2.4,4.4,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.10",1997,"1997",181,178,157,2.4,4.4,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.5",1997,"1997",181,178,156,2.4,4.4,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.7",1997,"1997",181,178,153,2.4,4.4,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.7",1997,"1997",181,178,153,2.4,4.4,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.8",1997,"1997",181,178,156,2.4,4.4,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.8",1997,"1997",181,178,156,2.4,4.4,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.9",1997,"1997",181,178,156,2.4,4.4,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.2",1997,"1997",185,184,153,2.4,4.4,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.6",1997,"1997",185,184,155,2.4,4.4,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","SALARC","flowering","ALEXFIORD_SALARC_flowering","SALARC_flowering","Will.c.3",1997,"1997",162,150,154,1.3,3.7,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","SALARC","flowering","ALEXFIORD_SALARC_flowering","SALARC_flowering","Will.c.7",1997,"1997",162,150,153,1.3,3.7,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","SALARC","flowering","ALEXFIORD_SALARC_flowering","SALARC_flowering","Will.c.7",1997,"1997",165,163,153,1.3,3.7,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","SALARC","flowering","ALEXFIORD_SALARC_flowering","SALARC_flowering","Will.c.9",1997,"1997",165,163,156,1.3,3.7,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","SALARC","flowering","ALEXFIORD_SALARC_flowering","SALARC_flowering","Will.c.1",1997,"1997",169,168,150,1.3,3.7,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","SALARC","flowering","ALEXFIORD_SALARC_flowering","SALARC_flowering","Will.c.1",1997,"1997",169,168,150,1.3,3.7,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","SALARC","flowering","ALEXFIORD_SALARC_flowering","SALARC_flowering","Will.c.2",1997,"1997",169,168,153,1.3,3.7,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","SALARC","flowering","ALEXFIORD_SALARC_flowering","SALARC_flowering","Will.c.3",1997,"1997",169,168,154,1.3,3.7,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","SALARC","flowering","ALEXFIORD_SALARC_flowering","SALARC_flowering","Will.c.3",1997,"1997",169,168,154,1.3,3.7,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","SALARC","flowering","ALEXFIORD_SALARC_flowering","SALARC_flowering","Will.c.6",1997,"1997",169,168,155,1.3,3.7,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","SALARC","flowering","ALEXFIORD_SALARC_flowering","SALARC_flowering","Will.c.8",1997,"1997",169,168,156,1.3,3.7,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","SALARC","flowering","ALEXFIORD_SALARC_flowering","SALARC_flowering","Will.c.9",1997,"1997",169,168,156,1.3,3.7,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","SALARC","flowering","ALEXFIORD_SALARC_flowering","SALARC_flowering","Will.c.5",1997,"1997",173,172,156,1.3,3.7,1.5,3.9,1.1,-20,-6.3,3.9,167,66.5,79.6,71.9
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.1",1998,"1998",164,150,156,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.1",1998,"1998",164,150,156,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.1",1998,"1998",164,150,156,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.10",1998,"1998",164,150,161,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.10",1998,"1998",164,150,161,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.2",1998,"1998",164,150,160,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.2",1998,"1998",164,150,160,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.2",1998,"1998",164,150,160,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.3",1998,"1998",164,150,160,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.3",1998,"1998",164,150,160,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.3",1998,"1998",164,150,160,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.5",1998,"1998",164,150,162,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.5",1998,"1998",164,150,162,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.5",1998,"1998",164,150,162,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.6",1998,"1998",164,150,161,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.6",1998,"1998",164,150,161,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.7",1998,"1998",164,150,159,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.7",1998,"1998",164,150,159,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.8",1998,"1998",164,150,161,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.8",1998,"1998",164,150,161,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.8",1998,"1998",164,150,161,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.9",1998,"1998",164,150,161,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.10",1998,"1998",168,165,161,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.6",1998,"1998",168,165,161,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.9",1998,"1998",168,165,161,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.9",1998,"1998",168,165,161,1.1,4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.1",1998,"1998",177,176,156,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.1",1998,"1998",177,176,156,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.2",1998,"1998",177,176,160,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.5",1998,"1998",180,179,162,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.5",1998,"1998",180,179,162,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.6",1998,"1998",180,179,161,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.6",1998,"1998",180,179,161,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.1",1998,"1998",183,182,156,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.10",1998,"1998",183,182,161,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.10",1998,"1998",183,182,161,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.2",1998,"1998",183,182,160,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.3",1998,"1998",183,182,160,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.5",1998,"1998",183,182,162,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.6",1998,"1998",183,182,161,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.7",1998,"1998",183,182,159,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.7",1998,"1998",183,182,159,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.8",1998,"1998",183,182,161,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.8",1998,"1998",183,182,161,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.10",1998,"1998",186,184,161,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.2",1998,"1998",186,184,160,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.3",1998,"1998",186,184,160,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.8",1998,"1998",186,184,161,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.9",1998,"1998",186,184,161,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.9",1998,"1998",186,184,161,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.9",1998,"1998",186,184,161,3,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","LUZSPP","flowering","ALEXFIORD_LUZSPP_flowering","LUZSPP_flowering","Will.c.8",1998,"1998",174,171,163,4.9,6.3,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","LUZSPP","flowering","ALEXFIORD_LUZSPP_flowering","LUZSPP_flowering","Will.c.5",1998,"1998",176,174,163,4.9,6.3,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","LUZSPP","flowering","ALEXFIORD_LUZSPP_flowering","LUZSPP_flowering","Will.c.7",1998,"1998",176,174,163,4.9,6.3,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","LUZSPP","flowering","ALEXFIORD_LUZSPP_flowering","LUZSPP_flowering","Will.c.6",1998,"1998",178,177,163,4.9,6.3,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","LUZSPP","flowering","ALEXFIORD_LUZSPP_flowering","LUZSPP_flowering","Will.c.1",1998,"1998",180,179,163,4.9,6.3,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","LUZSPP","flowering","ALEXFIORD_LUZSPP_flowering","LUZSPP_flowering","Will.c.3",1998,"1998",180,179,163,4.9,6.3,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","LUZSPP","flowering","ALEXFIORD_LUZSPP_flowering","LUZSPP_flowering","Will.c.10",1998,"1998",183,182,163,4.9,6.3,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.1",1998,"1998",164,150,156,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.1",1998,"1998",164,150,156,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.1",1998,"1998",164,150,156,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.10",1998,"1998",164,150,161,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.10",1998,"1998",164,150,161,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.10",1998,"1998",164,150,161,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.2",1998,"1998",164,150,160,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.2",1998,"1998",164,150,160,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.2",1998,"1998",164,150,160,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.3",1998,"1998",164,150,160,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.3",1998,"1998",164,150,160,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.3",1998,"1998",164,150,160,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.4",1998,"1998",164,150,156,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.4",1998,"1998",164,150,156,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.4",1998,"1998",164,150,156,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.5",1998,"1998",164,150,162,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.5",1998,"1998",164,150,162,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.5",1998,"1998",164,150,162,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.6",1998,"1998",164,150,161,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.6",1998,"1998",164,150,161,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.6",1998,"1998",164,150,161,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.7",1998,"1998",164,150,159,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.7",1998,"1998",164,150,159,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.7",1998,"1998",164,150,159,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.8",1998,"1998",164,150,161,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.8",1998,"1998",164,150,161,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.8",1998,"1998",164,150,161,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.9",1998,"1998",164,150,161,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.9",1998,"1998",164,150,161,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.9",1998,"1998",164,150,161,0.9,3.9,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
"ALEXFIORD","OXYDIG","flowering","ALEXFIORD_OXYDIG_flowering","OXYDIG_flowering","Will.c.1",1998,"1998",174,171,156,2.9,5.4,2.6,5.2,1.8,-19.6,-6.9,4.9,137,41.8,35.9,32
