"","centre","x_grid","y_grid","latitude","longitude"
"333","x134y284",134,284,77.6813948191544,-67.4964715002326
"334","x134y285",134,285,77.4702702479221,-67.0942303415829
"335","x134y286",134,286,77.2586355705287,-66.7054367461056
"336","x134y287",134,287,77.0465220589084,-66.3294615152796
"337","x135y267",135,267,81.2695196528264,-75.9637565320736
"338","x135y268",135,268,81.0719719048634,-75.2032377549427
"339","x135y269",135,269,80.8729769254383,-74.4758890032458
"340","x135y270",135,270,80.6726332686664,-73.7798063043973
"341","x135y271",135,271,80.4710319667317,-73.113208876056
"342","x135y272",135,272,80.2682571814002,-72.4744316262772
"343","x135y273",135,273,80.0643867972992,-71.8619178444028
"344","x135y274",135,274,79.8594929616462,-71.2742121547275
"345","x135y275",135,275,79.653642574933,-70.7099537808113
"346","x135y276",135,276,79.4468977368386,-70.1678701497817
"347","x135y277",135,277,79.2393161513725,-69.6467708519312
"348","x135y278",135,278,79.030951494968,-69.1455419604217
"349","x135y279",135,279,78.8218537509552,-68.6631407081944
"350","x135y280",135,280,78.6120695135641,-68.1985905136483
"351","x135y281",135,281,78.401642264331,-67.7509763427877
"352","x135y282",135,282,78.1906126235309,-67.3194403929752
"353","x135y283",135,283,77.979018579003,-66.9031780818392
"354","x135y284",135,284,77.7668956945494,-66.501434324048
"355","x135y285",135,285,77.5542772998228,-66.1135000783653
"356","x135y286",135,286,77.3411946634897,-65.7387091475223
"357","x135y287",135,287,77.1276771512477,-65.3764352138365
"358","x136y267",136,267,81.3853452896411,-74.6498635075756
"359","x136y268",136,268,81.1851625676721,-73.9091836511479
"360","x136y269",136,269,80.9836299741618,-73.2016282186948
"361","x136y270",136,270,80.7808420321177,-72.5252257437444
"362","x136y271",136,271,80.5768858224357,-71.8781397520987
"363","x136y272",136,272,80.371841657194,-71.2586595548074
"364","x136y273",136,273,80.1657836886578,-70.6651914621737
"365","x136y274",136,274,79.9587804598698,-70.0962504626922
"366","x136y275",136,275,79.7508954023179,-69.5504523892075
"367","x136y276",136,276,79.5421872857584,-69.0265065786793
"368","x136y277",136,277,79.3327106248577,-68.5232090204597
"369","x136y278",136,278,79.1225160469103,-68.0394359799036
"370","x136y279",136,279,78.9116506244993,-67.5741380786483
"371","x136y280",136,280,78.7001581766011,-67.1263348093733
"372","x136y281",136,281,78.4880795412945,-66.695109460797
"373","x136y282",136,282,78.2754528229226,-66.2796044276955
"374","x136y283",136,283,78.0623136162572,-65.8790168805575
"375","x136y284",136,284,77.8486952099891,-65.4925947698704
"376","x136y285",136,285,77.6346287715754,-65.1196331408184
"377","x136y286",136,286,77.4201435153162,-64.7594707352133
"378","x136y287",136,287,77.2052668553102,-64.4114868586836
"379","x137y267",137,267,81.4965513966342,-73.3007557660064
"380","x137y268",137,268,81.2937740606791,-72.5820292077972
"381","x137y269",137,269,81.0897470492163,-71.8962369654934
"382","x137y270",137,270,80.8845603428956,-71.2413496521578
"383","x137y271",137,271,80.6782966244838,-70.6154843206422
"384","x137y272",137,272,80.4710319667317,-70.0168934781001
"385","x137y273",137,273,80.2628364505453,-69.4439547804166
"386","x137y274",137,274,80.0537747205175,-68.8951614150704
"387","x137y275",137,275,79.8439064842654,-68.3691131634821
"388","x137y276",137,276,79.6332869614184,-67.8645081218997
"389","x137y277",137,277,79.4219672875385,-67.3801350519596
"390","x137y278",137,278,79.2099948777209,-66.9148663271918
"391","x137y279",137,279,78.9974137541317,-66.467651439099
"392","x137y280",137,280,78.7842648412951,-66.0375110254219
"393","x137y281",137,281,78.5705862325318,-65.6235313833253
"394","x137y282",137,282,78.3564134305868,-65.2248594311681
"395","x137y283",137,283,78.1417795651438,-64.8406980839684
"396","x137y284",137,284,77.9267155896611,-64.470302009467
"397","x137y285",137,285,77.7112504596452,-64.1129737336734
"398","x137y286",137,286,77.4954112942983,-63.7680600668434
"399","x137y287",137,287,77.2792235232342,-63.4349488229221
"400","x138y267",138,267,81.60295092941,-71.9165546169514
"401","x138y268",138,268,81.3976295147024,-71.2219667775545
"402","x138y269",138,269,81.1911608803257,-70.5599651718239
"403","x138y270",138,270,80.9836299741618,-69.9284741354613
"404","x138y271",138,271,80.7751146575355,-69.3255752391262
"405","x138y272",138,272,80.5656863993899,-68.7494944928668
"406","x138y273",138,273,80.3554108962553,-68.1985905136483
"407","x138y274",138,274,80.1443486261866,-67.6713436219809
"408","x138y275",138,275,79.932555343997,-67.1663458220825
"409","x138y276",138,276,79.7200825243331,-66.682291613245
"410","x138y277",138,277,79.5069777584149,-66.2179695767787
"411","x138y278",138,278,79.2932851096148,-65.7722546820459
"412","x138y279",138,279,79.0790454324615,-65.3441012559184
"413","x138y280",138,280,78.8642966591299,-64.9325365619396
"414","x138y281",138,281,78.6490740570119,-64.5366549381284
"415","x138y282",138,282,78.4334104605465,-64.1556124454397
"416","x138y283",138,283,78.2173364801227,-63.7886219821685
"417","x138y284",138,284,78.0008806905308,-63.4349488229221
"418","x138y285",138,285,77.7840698011895,-63.0939065440632
"419","x138y286",138,286,77.5669288100599,-62.7648533006975
"420","x138y287",138,287,77.349481142998,-62.4471884232823
"421","x139y267",139,267,81.7043555853918,-70.4975514933379
"422","x139y268",139,268,81.4965513966342,-69.8293465881497
"423","x139y269",139,269,81.287704034467,-69.1932089872888
"424","x139y270",139,270,81.077892957074,-68.5870305251283
"425","x139y271",139,271,80.8671908156325,-68.0088700828229
"426","x139y272",139,272,80.6556641456319,-67.4569389999422
"427","x139y273",139,273,80.4433739806108,-66.9295877501754
"428","x139y274",139,274,80.2303763974924,-66.4252937980875
"429","x139y275",139,275,80.0167230016184,-65.9426505499883
"430","x139y276",139,276,79.8024613586174,-65.4803573118093
"431","x139y277",139,277,79.5876353793787,-65.037210169193
"432","x139y278",139,278,79.372285663642,-64.6120937089041
"433","x139y279",139,279,79.1564498070366,-64.2039735055001
"434","x139y280",139,280,78.9401626758143,-63.8118893025192
"435","x139y281",139,281,78.7234566529966,-63.4349488229221
"436","x139y282",139,282,78.5063618592048,-63.0723221489596
"437","x139y283",139,283,78.2889063510431,-62.7232366168864
"438","x139y284",139,284,78.0711162995465,-62.3869721769156
"439","x139y285",139,285,77.8530161509322,-62.0628571734615
"440","x139y286",139,286,77.6346287715754,-61.7502645050258
"441","x139y287",139,287,77.4159755789502,-61.4486081270399
