"","corner","x_grid","y_grid","latitude","longitude"
"182","x74y213",74,213,71.0503752595297,-150.043323950838
"183","x74y214",74,214,71.1074482519136,-149.37328371758
"184","x74y215",74,215,71.1619756185792,-148.699203089647
"185","x75y193",75,193,69.6151678873497,-162.714425400813
"186","x75y194",75,194,69.7182902318141,-162.143056935112
"187","x75y195",75,195,69.8194467902655,-161.565785634776
"188","x75y196",75,196,69.9186047894796,-160.982638559908
"189","x75y197",75,197,70.0157314724641,-160.393648193111
"190","x75y198",75,198,70.1107941322999,-159.79885261063
"191","x75y199",75,199,70.2037601474467,-159.198295647386
"192","x75y200",75,200,70.2945970184832,-158.592027054877
"193","x75y201",75,201,70.3832724062424,-157.980102650872
"194","x75y202",75,202,70.4697541712939,-157.362584459801
"195","x75y203",75,203,70.5540104147142,-156.739540842725
"196","x75y204",75,204,70.6360095200789,-156.11104661576
"197","x75y205",75,205,70.7157201965968,-155.477183155796
"198","x75y206",75,206,70.7931115233009,-154.838038492402
"199","x75y207",75,207,70.8681529941929,-154.193707384777
"200","x75y208",75,208,70.9408145642375,-153.544291382634
"201","x75y209",75,209,71.011066696084,-152.889898869966
"202","x75y210",75,210,71.0788804073868,-152.230645090657
"203","x75y211",75,211,71.1442273185847,-151.56665215494
"204","x75y212",75,212,71.207079700993,-150.898049025833
"205","x75y213",75,213,71.267410525047,-150.224971484682
"206","x75y214",75,214,71.3251935085341,-149.547562075079
"207","x75y215",75,215,71.380403164639,-148.865970024516
"208","x76y193",76,193,69.8131017021232,-163.016028369091
"209","x76y194",76,194,69.917323330663,-162.44048636459
"210","x76y195",76,195,70.0195689142118,-161.858876916012
"211","x76y196",76,196,70.1198048624191,-161.271225319266
"212","x76y197",76,197,70.2179975842501,-160.677562482919
"213","x76y198",76,198,70.3141135228009,-160.077925113438
"214","x76y199",76,199,70.4081191916862,-159.472355894383
"215","x76y200",76,200,70.4999812129734,-158.860903658429
"216","x76y201",76,201,70.589666356624,-158.243623551095
"217","x76y202",76,202,70.677141581394,-157.62057718495
"218","x76y203",76,203,70.762374077138,-156.991832783123
"219","x76y204",76,204,70.8453313084457,-156.357465310863
"220","x76y205",76,205,70.9259810595323,-155.717556593912
"221","x76y206",76,206,71.0042914802937,-155.072195422449
"222","x76y207",76,207,71.0802311334224,-154.421477639365
"223","x76y208",76,208,71.1537690424715,-153.765506211654
"224","x76y209",76,209,71.2248747407436,-153.104391283735
"225","x76y210",76,210,71.2935183208672,-152.438250211558
"226","x76y211",76,211,71.3596704849149,-151.767207576407
"227","x76y212",76,212,71.4233025949056,-151.091395177379
"228","x76y213",76,213,71.4843867235247,-150.410952001594
"229","x76y214",76,214,71.5428957048846,-149.726024171309
"230","x76y215",76,215,71.5988031851417,-149.036764867159
"231","x77y193",77,193,70.0105930254618,-163.323719526378
"232","x77y194",77,194,70.1159325819872,-162.743984141995
"233","x77y195",77,195,70.2192860113491,-162.158011280997
